Date.Rptd,DR.NO,DATE.OCC,TIME.OCC,AREA,AREA.NAME,RD,Crm.Cd,CrmCd.Desc,Status,Status.Desc,LOCATION,Cross.Street,Location.1,Formatted Address,Zipcode
7/2/2013,132112154,5/1/2013,900,21,Topanga,2189,310,BURGLARY,IC,Invest Cont,20000         VENTURA                      BL,,"(34.1719, -118.5684)","20005 Ventura Blvd, Woodland Hills, CA 91364, USA",91364
10/1/2013,132116304,5/1/2013,1200,21,Topanga,2125,354,THEFT OF IDENTITY,IC,Invest Cont, 7600         OWENSMOUTH                   AV,,"(34.2083, -118.6016)","21701-21707 Saticoy St, Canoga Park, CA 91304, USA",91304
11/5/2013,132117938,5/1/2013,1200,21,Topanga,2143,740,VANDALISM - FELONY,IC,Invest Cont, 6600         FALLBROOK                    AV,,"(34.1907, -118.6234)","6617 Fallbrook Ave, West Hills, CA 91307, USA",91307
1/30/2014,140106005,5/1/2013,2300,1,Central,105,815,SEXUAL PENTRATION WITH A FOREIGN OBJECT,IC,Invest Cont, 1200         BISHOPS                      RD,,"(34.0688, -118.2333)","1198 N Broadway, Los Angeles, CA 90012, USA",90012
1/17/2014,140304951,5/1/2013,1400,3,Southwest,377,810,"SEX, UNLAWFUL",IC,Invest Cont,              39TH,   NORMANDIE,"(34.0155, -118.3002)","1300-1304 W 39th St, Los Angeles, CA 90062, USA",90062
4/29/2014,140310957,5/1/2013,2359,3,Southwest,327,440,THEFT PLAIN - PETTY (UNDER $400),IC,Invest Cont, 1200      W  28TH                         ST,,"(34.0294, -118.2867)","1195 W 28th St, Los Angeles, CA 90007, USA",90007
4/23/2014,140408390,5/1/2013,1100,4,Hollenbeck,421,813,CHILD ENDANGERMENT/NEG.,IC,Invest Cont,  200      S  AVENUE 20,,"(34.0726, -118.2201)","200-202 S Ave 20, Los Angeles, CA 90031, USA",90031
1/9/2014,140604534,5/1/2013,1200,6,Hollywood,676,354,THEFT OF IDENTITY,IC,Invest Cont, 5800         WILLOUGHBY                   AV,,"(34.0872, -118.3222)","900-908 N Gower St, Los Angeles, CA 90038, USA",90038
4/5/2014,140609310,5/1/2013,800,6,Hollywood,628,354,THEFT OF IDENTITY,IC,Invest Cont, 2200      N  BEACHWOOD                    DR,,"(34.1101, -118.3215)","6049 Scenic Ave, Los Angeles, CA 90068, USA",90068
1/13/2014,140704364,5/1/2013,1200,7,Wilshire,743,668,"EMBEZZLEMENT, GRAND",IC,Invest Cont, 5800         WILSHIRE                     BL,,"(34.0625, -118.3549)","5800 Wilshire Blvd, Los Angeles, CA 90036, USA",90036
2/20/2014,140705845,5/1/2013,1200,7,Wilshire,782,946,OTHER MISCELLANEOUS CRIME,IC,Invest Cont, 2200      S  GENESEE                      AV,,"(34.0385, -118.3681)","2217-2399 S Genesee Ave, Los Angeles, CA 90016, USA",90016
4/24/2014,140708223,5/1/2013,900,7,Wilshire,788,354,THEFT OF IDENTITY,IC,Invest Cont, 2100      S  BRONSON                      AV,,"(34.0384, -118.3306)","1955 S Bronson Ave, Los Angeles, CA 90018, USA",90018
3/12/2014,140907509,5/1/2013,800,9,Van Nuys,926,440,THEFT PLAIN - PETTY (UNDER $400),IC,Invest Cont,14200         VICTORY                      BL,,"(34.1867, -118.4421)","14153-14199 Victory Blvd, Van Nuys, CA 91401, USA",91401
4/11/2014,140909066,5/1/2013,1300,9,Van Nuys,941,310,BURGLARY,IC,Invest Cont,15300         OXNARD                       ST,,"(34.1794, -118.4662)","6001-6007 Sepulveda Blvd, Van Nuys, CA 91411, USA",91411
12/26/2013,141004575,5/1/2013,800,10,West Valley,1007,121,"RAPE, FORCIBLE",AO,Adult Other,17200         STRATHERN                    ST,,"(34.2157, -118.5081)","17211 Strathern St, Van Nuys, CA 91406, USA",91406
3/8/2014,141006711,5/1/2013,2200,10,West Valley,1018,121,"RAPE, FORCIBLE",IC,Invest Cont,15700         COVELLO                      ST,,"(34.2075, -118.476)","15732 Covello St, Van Nuys, CA 91406, USA",91406
5/14/2014,141009658,5/1/2013,1200,10,West Valley,1015,810,"SEX, UNLAWFUL",IC,Invest Cont,              RESEDA                       BL,   SATICOY                      ST,"(34.2084, -118.5361)","18499 Saticoy St, Reseda, CA 91335, USA",91335
2/5/2014,141105574,5/1/2013,1200,11,Northeast,1117,810,"SEX, UNLAWFUL",IC,Invest Cont, 2200         LAS COLINAS                  AV,,"(34.1317, -118.2163)","2161-2199 W Las Colinas Ave, Los Angeles, CA 90041, USA",90041
3/29/2014,141108051,5/1/2013,1200,11,Northeast,1113,354,THEFT OF IDENTITY,IC,Invest Cont, 5000         COLLEGE VIEW                 AV,,"(34.1379, -118.2196)","5001 College View Ave, Los Angeles, CA 90041, USA",90041
1/8/2014,141204417,5/1/2013,1300,12,77th Street,1235,354,THEFT OF IDENTITY,IC,Invest Cont, 1400      W  59TH                         ST,,"(33.9875, -118.3002)","5900 Normandie Ave, Los Angeles, CA 90044, USA",90044
4/30/2014,141211388,5/1/2013,2300,12,77th Street,1239,121,"RAPE, FORCIBLE",IC,Invest Cont,              59TH                         ST,   FIGUEROA                     ST,"(33.986, -118.2827)","5945 S Figueroa St, Los Angeles, CA 90003, USA",90003
5/22/2014,141212852,5/1/2013,1300,12,77th Street,1283,354,THEFT OF IDENTITY,IC,Invest Cont, 1700      W  CENTURY                      BL,,"(33.9455, -118.3068)","9826-9898 Harvard Blvd, Los Angeles, CA 90047, USA",90047
3/11/2014,141307839,5/1/2013,1200,13,Newton,1333,354,THEFT OF IDENTITY,IC,Invest Cont,  800      E  31ST                         ST,,"(34.0171, -118.2618)","801-805 E 31st St, Los Angeles, CA 90011, USA",90011
3/14/2014,141308021,5/1/2013,1,13,Newton,1375,649,DOCUMENT FORGERY / STOLEN FELONY,IC,Invest Cont, 1100      E  55TH                         ST,,"(33.993, -118.2565)","5415-5417 S Central Ave, Los Angeles, CA 90011, USA",90011
1/4/2014,141404198,5/1/2013,30,14,Pacific,1464,661,UNAUTHORIZED COMPUTER ACCESS,IC,Invest Cont,13000         PACIFIC PROMENADE,,"(33.9732, -118.4225)","6099 S Seabluff Dr, Los Angeles, CA 90094, USA",90094
4/8/2014,141411238,5/1/2013,1700,14,Pacific,1438,354,THEFT OF IDENTITY,IC,Invest Cont,10700         PALMS                        BL,,"(34.0247, -118.4116)","3501-3515 Overland Ave, Los Angeles, CA 90034, USA",90034
5/6/2014,141413224,5/1/2013,1200,14,Pacific,1488,354,THEFT OF IDENTITY,IC,Invest Cont, 8600         BELFORD                      AV,,"(33.9599, -118.3839)","8596-8598 Belford Ave, Los Angeles, CA 90045, USA",90045
2/5/2014,141600662,5/1/2013,2130,16,Foothill,1675,121,"RAPE, FORCIBLE",AO,Adult Other,              GLENOAKS                     BL,   TUXFORD,"(34.2345, -118.3713)","9098 Glenoaks Blvd, Sun Valley, CA 91352, USA",91352
1/23/2014,141604824,5/1/2013,1100,16,Foothill,1637,810,"SEX, UNLAWFUL",IC,Invest Cont, 8300         KYLE                         ST,,"(34.2648, -118.3137)","8303 Kyle St, Sunland-Tujunga, CA 91040, USA",91040
3/27/2014,141607062,5/1/2013,1,16,Foothill,1684,354,THEFT OF IDENTITY,IC,Invest Cont,11800         ELKWOOD                      ST,,"(34.213, -118.3909)","11826-11828 Elkwood St, North Hollywood, CA 91605, USA",91605
4/25/2014,141608052,5/1/2013,1200,16,Foothill,1622,341,THEFT-GRAND (OVER $400 OR $100 IF FOWL),IC,Invest Cont,10900         TELFAIR                      AV,,"(34.2681, -118.4303)","10900-10908 Telfair Ave, Pacoima, CA 91331, USA",91331
1/4/2014,141704188,5/1/2013,600,17,Devonshire,1723,946,OTHER MISCELLANEOUS CRIME,IC,Invest Cont,10400         MILWOOD                      AV,,"(34.2598, -118.5941)","10431-10435 Milwood Ave, Chatsworth, CA 91311, USA",91311
5/26/2014,141710376,5/1/2013,1200,17,Devonshire,1794,310,BURGLARY,IC,Invest Cont,18100         PARTHENIA                    ST,,"(34.2287, -118.5273)","8700 Lindley Ave, Northridge, CA 91325, USA",91325
5/2/2014,141911149,5/1/2013,1200,19,Mission,1991,956,"LETTERS, LEWD",IC,Invest Cont, 8000         LANGDON                      AV,,"(34.216, -118.4678)","8000-8020 Langdon Ave, Van Nuys, CA 91406, USA",91406
11/1/2013,142004619,5/1/2013,1,20,Olympic,2031,668,"EMBEZZLEMENT, GRAND",IC,Invest Cont, 3800         WILSHIRE                     BL,,"(34.0617, -118.3091)","642 S Western Ave, Los Angeles, CA 90005, USA",90005
5/23/2014,142010771,5/1/2013,1000,20,Olympic,2016,121,"RAPE, FORCIBLE",IC,Invest Cont,  200      S  ALEXANDRIA                   AV,,"(34.0712, -118.2979)","3750-3798 W 2nd St, Los Angeles, CA 90004, USA",90004
1/8/2014,142104355,5/1/2013,800,21,Topanga,2175,354,THEFT OF IDENTITY,IC,Invest Cont, 5600         PONCE                        AV,,"(34.172, -118.6211)","5600-5614 Ponce Ave, Woodland Hills, CA 91367, USA",91367
4/30/2013,130111428,4/30/2013,400,1,Central,153,624,BATTERY - SIMPLE ASSAULT,IC,Invest Cont,              5TH                          ST,   BROADWAY,"(33.9936, -118.4703)","914 5th Ave, Venice, CA 90291, USA",90291
4/30/2013,130111445,4/30/2013,1135,1,Central,152,440,THEFT PLAIN - PETTY (UNDER $400),AA,Adult Arrest,  600      W  5TH                          ST,,"(34.0502, -118.254)","600-648 W 5th St, Los Angeles, CA 90071, USA",90071
4/30/2013,130111448,4/30/2013,900,1,Central,118,440,THEFT PLAIN - PETTY (UNDER $400),AO,Adult Other, 1700      N  SPRING                       ST,,"(34.0695, -118.2273)","218-298 Wilhardt St, Los Angeles, CA 90012, USA",90012
4/30/2013,130111449,4/30/2013,1250,1,Central,185,745,VANDALISM - MISDEAMEANOR,IC,Invest Cont, 1100      S  MAIN                         ST,,"(34.0391, -118.2581)","1050 S Main St, Los Angeles, CA 90015, USA",90015
4/30/2013,130111455,4/30/2013,1610,1,Central,176,761,BRANDISH WEAPON,IC,Invest Cont,  700         SAN JULIAN                   ST,,"(34.0412, -118.2474)","653-699 San Julian St, Los Angeles, CA 90014, USA",90014
4/30/2013,130111457,4/30/2013,730,1,Central,105,740,VANDALISM - FELONY,IC,Invest Cont, 1400      N  BROADWAY,,"(34.071, -118.2302)","1375 N Broadway, Los Angeles, CA 90012, USA",90012
4/30/2013,130111473,4/30/2013,1715,1,Central,195,946,OTHER MISCELLANEOUS CRIME,AO,Adult Other, 1400      S  LOS ANGELES                  ST,,"(34.0347, -118.2602)","1401-1405 S Los Angeles St, Los Angeles, CA 90015, USA",90015
4/30/2013,130111480,4/30/2013,1950,1,Central,162,745,VANDALISM - MISDEAMEANOR,IC,Invest Cont,  800      S  GRAND                        AV,,"(34.0459, -118.2579)","788-798 S Grand Ave, Los Angeles, CA 90017, USA",90017
5/1/2013,130111482,4/30/2013,1642,1,Central,166,110,CRIMINAL HOMICIDE,AA,Adult Arrest,  600         SAN JULIAN                   ST,,"(34.0428, -118.2461)","401-405 E 6th St, Los Angeles, CA 90014, USA",90014
4/30/2013,130111484,4/30/2013,2230,1,Central,152,946,OTHER MISCELLANEOUS CRIME,IC,Invest Cont,  600         WILSHIRE                     BL,,"(34.048, -118.256)","601 S Grand Ave, Los Angeles, CA 90017, USA",90017
5/1/2013,130111485,4/30/2013,2250,1,Central,158,997,TRAFFIC DR #,IC,Invest Cont,              CENTRAL                      AV,   5TH                          ST,"(34.0417, -118.2398)","901-999 E 5th St, Los Angeles, CA 90013, USA",90013
5/1/2013,130111487,4/30/2013,1125,1,Central,162,997,TRAFFIC DR #,IC,Invest Cont,              HOPE                         ST,   7TH                          ST,"(34.048, -118.2577)","700 S Hope St, Los Angeles, CA 90017, USA",90017
4/30/2013,130111488,4/30/2013,2230,1,Central,153,930,"THREATS, VERBAL/TERRORIST",IC,Invest Cont,  500      S  SPRING                       ST,,"(34.0474, -118.2496)","499 S Spring St, Los Angeles, CA 90013, USA",90013
4/30/2013,130111489,4/30/2013,1745,1,Central,121,331,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),IC,Invest Cont,  200      N  FIGUEROA                     ST,,"(34.0584, -118.2513)","200-218 N Figueroa St, Los Angeles, CA 90012, USA",90012
4/30/2013,130111491,4/30/2013,1700,1,Central,142,210,ROBBERY,IC,Invest Cont,              5TH                          ST,   OLIVE                        ST,"(34.0495, -118.2529)","500-546 W 5th St, Los Angeles, CA 90013, USA",90013
4/30/2013,130111494,4/30/2013,2150,1,Central,111,310,BURGLARY,IC,Invest Cont,  500      N  FIGUEROA                     ST,,"(34.0617, -118.2469)","505 N Figueroa St, Los Angeles, CA 90012, USA",90012
4/30/2013,130111500,4/30/2013,2330,1,Central,154,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",IC,Invest Cont,              6TH                          ST,   MAIN                         ST,"(34.0453, -118.2499)","564 S Main St, Los Angeles, CA 90013, USA",90013
5/1/2013,130111509,4/30/2013,620,1,Central,164,624,BATTERY - SIMPLE ASSAULT,AO,Adult Other,  100      E  7TH                          ST,,"(34.0439, -118.2514)","701-705 S Main St, Los Angeles, CA 90014, USA",90014
5/1/2013,130111511,4/30/2013,620,1,Central,164,624,BATTERY - SIMPLE ASSAULT,IC,Invest Cont,  100      E  7TH                          ST,,"(34.0439, -118.2514)","701-705 S Main St, Los Angeles, CA 90014, USA",90014
5/1/2013,130111531,4/30/2013,1845,1,Central,182,330,BURGLARY FROM VEHICLE,IC,Invest Cont,  500      W  PICO                         BL,,"(34.0395, -118.2656)","1274-1298 S Hope St, Los Angeles, CA 90015, USA",90015
5/3/2013,130111660,4/30/2013,2000,1,Central,164,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,IC,Invest Cont,  600      S  SPRING                       ST,,"(34.046, -118.2509)","548-598 S Spring St, Los Angeles, CA 90013, USA",90013
5/6/2013,130111874,4/30/2013,1630,1,Central,144,354,THEFT OF IDENTITY,IC,Invest Cont,  400      S  MAIN                         ST,,"(34.0482, -118.2472)","105 W 4th St, Los Angeles, CA 90013, USA",90013
5/29/2013,130113375,4/30/2013,800,1,Central,135,661,UNAUTHORIZED COMPUTER ACCESS,IC,Invest Cont, 3300      S  LOS ANGELES                  ST,,"(34.0482, -118.2451)","303-305 S Los Angeles St, Los Angeles, CA 90013, USA",90013
6/11/2013,130114169,4/30/2013,1200,1,Central,155,946,OTHER MISCELLANEOUS CRIME,AA,Adult Arrest,  200      E  6TH                          ST,,"(34.0446, -118.249)","560-598 S Los Angeles St, Los Angeles, CA 90013, USA",90013
6/17/2013,130114548,4/30/2013,1,1,Central,153,310,BURGLARY,IC,Invest Cont,  200      W  6TH                          ST,,"(34.046, -118.2509)","548-598 S Spring St, Los Angeles, CA 90013, USA",90013
8/15/2013,130118397,4/30/2013,1700,1,Central,152,350,"THEFT, PERSON",IC,Invest Cont,              5TH                          ST,   GRAND,"(33.7397, -118.2901)","416-498 S Grand Ave, San Pedro, CA 90731, USA",90731
4/30/2013,130211130,4/30/2013,230,2,Rampart,211,745,VANDALISM - MISDEAMEANOR,AA,Adult Arrest,  500      N  BERENDO                      ST,,"(34.0791, -118.2941)","501-509 N Berendo St, Los Angeles, CA 90004, USA",90004
4/30/2013,130211132,4/30/2013,730,2,Rampart,212,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,AA,Adult Arrest,  600      N  WESTMORELAND                 AV,,"(34.0818, -118.288)","600-626 N Westmoreland Ave, Los Angeles, CA 90004, USA",90004
4/30/2013,130211149,4/30/2013,415,2,Rampart,251,740,VANDALISM - FELONY,AO,Adult Other, 2600         WILSHIRE                     BL,,"(34.0605, -118.2814)","2549-2599 Wilshire Blvd, Los Angeles, CA 90057, USA",90057
4/30/2013,130211150,4/30/2013,725,2,Rampart,201,997,TRAFFIC DR #,IC,Invest Cont,              VERMONT                      AV,   MELROSE                      AV,"(34.0836, -118.2917)","4166 Melrose Ave, Los Angeles, CA 90029, USA",90029
4/30/2013,130211159,4/30/2013,30,2,Rampart,241,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,IC,Invest Cont,  300      S  RENO                         ST,,"(34.0682, -118.2833)","2966-2998 W 3rd St, Los Angeles, CA 90057, USA",90057
4/30/2013,130211162,4/30/2013,1100,2,Rampart,216,510,VEHICLE - STOLEN,IC,Invest Cont,              ALVARADO,   KENT,"(34.0745, -118.2654)","801 N Alvarado St, Los Angeles, CA 90026, USA",90026
4/30/2013,130211164,4/30/2013,1030,2,Rampart,275,997,TRAFFIC DR #,IC,Invest Cont,              BEACON                       AV,   OLYMPIC                      BL,"(34.0498, -118.2754)","957-999 Beacon Ave, Los Angeles, CA 90015, USA",90015
4/30/2013,130211165,4/30/2013,1150,2,Rampart,251,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",AA,Adult Arrest,  300      S  RAMPART                      BL,,"(34.0663, -118.2789)","2701-2717 W 3rd St, Los Angeles, CA 90057, USA",90057
4/30/2013,130211167,4/30/2013,1525,2,Rampart,246,442,SHOPLIFTING - PETTY THEFT,IC,Invest Cont,  600      S  ALVARADO                     ST,,"(34.0596, -118.2749)","2101 W 6th St, Los Angeles, CA 90057, USA",90057
4/30/2013,130211169,4/30/2013,708,2,Rampart,211,997,TRAFFIC DR #,IC,Invest Cont,              VERMONT,   CLINTON,"(34.0818, -118.2917)","4051-4099 Clinton St, Los Angeles, CA 90004, USA",90004
4/30/2013,130211171,4/30/2013,900,2,Rampart,265,420,THEFT FROM MOTOR VEHICLE - PETTY (UNDER $400),IC,Invest Cont,              ALVARADO,   8TH                          ST,"(34.0549, -118.2778)","760 S Alvarado St, Los Angeles, CA 90057, USA",90057
4/30/2013,130211172,4/30/2013,1200,2,Rampart,218,624,BATTERY - SIMPLE ASSAULT,AO,Adult Other,              TEMPLE                       ST,   GLENDALE                     AV,"(34.0682, -118.2609)","501 Glendale Blvd, Los Angeles, CA 90026, USA",90026
4/30/2013,130211173,4/30/2013,715,2,Rampart,249,624,BATTERY - SIMPLE ASSAULT,AO,Adult Other,  600      S  BIXEL                        ST,,"(34.0541, -118.2621)","1099 W 6th St, Los Angeles, CA 90017, USA",90017
4/30/2013,130211179,4/30/2013,1900,2,Rampart,256,442,SHOPLIFTING - PETTY THEFT,IC,Invest Cont, 1600         WILSHIRE                     BL,,"(34.0554, -118.2702)","1600-1612 Wilshire Blvd, Los Angeles, CA 90017, USA",90017
4/30/2013,130211180,4/30/2013,1600,2,Rampart,269,480,BIKE - STOLEN,IC,Invest Cont, 1000      W  7TH                          ST,,"(34.0523, -118.2675)","1247 7th St, Los Angeles, CA 90017, USA",90017
4/30/2013,130211183,4/30/2013,1515,2,Rampart,201,930,"THREATS, VERBAL/TERRORIST",AO,Adult Other,  700      N  KENMORE                      AV,,"(34.0836, -118.297)","701-709 N Kenmore Ave, Los Angeles, CA 90029, USA",90029
4/30/2013,130211188,4/30/2013,1705,2,Rampart,291,420,THEFT FROM MOTOR VEHICLE - PETTY (UNDER $400),IC,Invest Cont,              BONNIE BRAE,   PICO                         BL,"(34.046, -118.2799)","1829 W Pico Blvd, Los Angeles, CA 90006, USA",90006
4/30/2013,130211189,4/30/2013,2325,2,Rampart,238,745,VANDALISM - MISDEAMEANOR,IC,Invest Cont,  300         DOUGLAS                      ST,,"(34.0647, -118.2583)","255-299 Douglas St, Los Angeles, CA 90026, USA",90026
4/30/2013,130211190,4/30/2013,2230,2,Rampart,266,210,ROBBERY,IC,Invest Cont,              7TH                          ST,   BURLINGTON                   AV,"(34.055, -118.2735)","1801-1803 7th St, Los Angeles, CA 90057, USA",90057
4/30/2013,130211195,4/30/2013,2145,2,Rampart,251,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,AA,Adult Arrest,  300      S  RAMPART                      BL,,"(34.0663, -118.2789)","2701-2717 W 3rd St, Los Angeles, CA 90057, USA",90057
4/30/2013,130211198,4/30/2013,2320,2,Rampart,279,624,BATTERY - SIMPLE ASSAULT,IC,Invest Cont,              11TH                         ST,   UNION                        DR,"(34.047, -118.2755)","1170-1198 S Union Ave, Los Angeles, CA 90015, USA",90015
4/30/2013,130211199,4/30/2013,100,2,Rampart,216,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,AA,Adult Arrest,  400         CORONADO                     TR,,"(34.072, -118.2722)","300 N Park View St, Los Angeles, CA 90026, USA",90026
4/30/2013,130211200,4/30/2013,1920,2,Rampart,236,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",AA,Adult Arrest,  100      N  BURLINGTON                   AV,,"(34.0652, -118.267)","1733 Beverly Blvd, Los Angeles, CA 90026, USA",90026
4/30/2013,130211201,4/30/2013,2030,2,Rampart,236,745,VANDALISM - MISDEAMEANOR,AA,Adult Arrest,  100      N  BURLINGTON                   AV,,"(34.0652, -118.267)","1733 Beverly Blvd, Los Angeles, CA 90026, USA",90026
4/30/2013,130211206,4/30/2013,1630,2,Rampart,233,210,ROBBERY,IC,Invest Cont,              TEMPLE                       ST,   RAMPART,"(34.0726, -118.2749)","301 N Rampart Blvd, Los Angeles, CA 90026, USA",90026
5/1/2013,130211208,4/30/2013,1900,2,Rampart,261,330,BURGLARY FROM VEHICLE,IC,Invest Cont,              GRAND VIEW,   7TH                          ST,"(34.057, -118.2792)","712-714 S Grand View St, Los Angeles, CA 90057, USA",90057
